ï»¿Id,Sentiment,Pasangan Calon,Text Tweet
544,1,Ahok-Djarot,Lagi nongkrong ada yang masang karangan bunga. Dan ternyata tidak sampai monas aja tapi sampai Jogja! #AhokDjarot #BungaAhok #bungauntukahok
545,1,Ahok-Djarot,Heboh papan bunga untuk pak ahok #pakahok #ahok #jakarta #dkijakarta #ahokdjarot #indonesia https://www.instagram.com/p/BTbroj0hnCS/
546,1,Ahok-Djarot,#GombalinAhok kamu luar biasa pak begitu jahat ninggalin aku yg terlanjur sayang padamu #AhokDjarot 
547,1,Ahok-Djarot,Karangan bunga dan antrian foto bersama.... Il phenomenon baru kayaknya untuk seorg figur di indonesia #AhokDjarot
548,1,Ahok-Djarot,Dari Batam untuk #ahokdjarot. Tetap semangat pak! https://www.instagram.com/p/BTbYtzqAQI6jzioWGmCLAnPDLEUHoxYZ8BWolU0/
549,1,Ahok-Djarot,KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot 
550,1,Ahok-Djarot,#ahok #djarot tetap di hatiku #pilkadadki
551,1,Ahok-Djarot,#ahok #ahokdjarot #pilgubdki #saveahok #temanahok Gusur demi jutaan rakyat http://infototorqq.blogspot.com
552,1,Ahok-Djarot,"#ahok #saveahok #ahokdjarot #pilgubjkt Anies Unggul di Pemilih Muslim, Ahok Kaum Pendidikan Tinggi TotorQQ: http://www.infototorqq.com"
553,1,Ahok-Djarot,#duajari #ahokdjarot #badja #salamduajari #duajari #kode #code #gangster #farmer #foodhero https://www.instagram.com/p/BS1x10_Bovd/
554,1,Ahok-Djarot,"Sudahlah bikin pusing. Lagian @basuki_btp Sudah jawab dengan baik. tinggal semua tenang,konsentrasi,berdoa,selalu bahagia Untuk menang"
555,1,Ahok-Djarot,Terima kasih atas doanya pa Kyai .. #voteahok #AniesSandi #pilkadaDKI #ahokdjarot
556,1,Ahok-Djarot,Kita jatuh cinta dengan gubernur yang tidak kita miliki. <Heart With Arrow> #PilkadaDKI #PilkadaDKI2017
557,1,Ahok-Djarot,Betul tidak pak jokowi ? <Trophy> <Trophy> Oke lah ya pak basukibtp Dukung 100 % . . #pilkadadki #pilkadadki2017
558,1,Ahok-Djarot,Peach #pilkadadki #pilkada #pilkadadki2017 #pilkada2017 #ahok #ahokdjarot #ahokers  https://www.instagram.com/p/BTDYVuNAw
559,1,Ahok-Djarot,Kami sudah. #vote #pilkada #pilkadadki #pilkadadki2017 #ahokdjarot @ TPS 07 https://www.instagram.com/p/BTDSmEylbz8/
560,1,Ahok-Djarot,Ayo coblos yang bijaksana untuk JAKARTA yang lebih baik  <Victory Hand>  #PilkadaDKI #PilkadaDKI2017 #PilkadaJakartaAman
561,1,Ahok-Djarot,Bapak Presiden sudah bilang Pilkada DKI akan aman tohh  <Smiling Face With Sunglasses>  <Smiling Face With Sunglasses> ... #PilkadaDKI2017 @jokowi @JokowiAhokJKT
562,1,Ahok-Djarot,"Kekalahan Ahok ini disengaja, biar bisa sepaket dengan AHY pada Pilpres nanti <FACE WITH STUCK-OUT TOUNGES> <grining face with smile eye> <grining face with smile eye> <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> #PilkadaDKI. #Ahokers jangan risau hahahahahaha"
563,1,Ahok-Djarot,"Pak Anies sepertinya semakin banyak dapat respon negatif dari netizen.Makin emosi-an.AHY, tetap hafalan.Badja paling ok <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> <Victory Hand>"
564,1,Ahok-Djarot,Kekalahan Basuki Tjahaja Purnama-Djarot Saiful Hidayat di Pilkada DKI Jakarta tidak mempengaruhi elektabilitas PDI <Victory Hand>
565,1,Ahok-Djarot,"saya percaya, kondisi cuaca beberapa hari sebelum pilkada dki ikut serta memberikan kontribusi positif ke ahok-djarot. Aku 2!! <Victory Hand> <Victory Hand>"
566,1,Ahok-Djarot,"Bagi Tompi, Ahok-Djarot <Victory Hand> <Victory Hand> Lakukan Perubahan Positif, Nih Buktinya! #PilkadaDKI"
567,1,Ahok-Djarot,"Positif, PDIP Usung Ahok-Djarot di Pilkada DKI 2017 <Victory Hand> - Suara Nasional http://fb.me/4WTHLLCNZ"
568,1,Ahok-Djarot,Kalah karena jujur lebih baik daripada menang karena curang <Heavy Check Mark> <Heavy Check Mark>. Initerjadi di pilkada DKi.Makanya masih iri tidak terima sama Ahok
569,1,Ahok-Djarot,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%
570,1,Ahok-Djarot,"Ahok-Djarot kalah dalam pilkada, tapi menang dalam menjaga integritas berdemokrasi Pancasila. Bangga! <SMILING FACE WITH HEART-EYES> #JakartaGubernurBaru #PilkadaDKI"
571,1,Ahok-Djarot,Kepada Pendukung #BaDja #AhokDjarot kita tidak usah terprovokasi dan jangan mengotori tangan2 kita dengan Hal2 yang mengandung NAZIS <Heavy Check Mark> <Heavy Check Mark>
572,1,Ahok-Djarot,"Ingat kita pilih pelayan warga, bukan pemimpin agama di JKT. Pilih yang jelas BAIK, JUJUR dan BERSIH <Heavy Check Mark> <Heavy Check Mark> #AhokDjarot #debatpilkadadki"
573,1,Ahok-Djarot,"Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR, BERSIH dan KERJA NYATA, cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI"
574,1,Ahok-Djarot,#djarotsupportpersija Luar Biasa #AhokDjarot #BaDjaBeragam
575,1,Ahok-Djarot,Jangan lupa coblos pemimpin yang pekerja keras <Victory Hand> <Victory Hand> #AhokDjarot #AniesSandi #JakartaPunyaSemua
576,1,Ahok-Djarot,masih berama dalang enthus #AhokDjarot #AhokDjarotLebihBaik #enthus #salamduajari
577,1,Ahok-Djarot,#Jelas membawa manfaat untuk umat. Komitmen #AhokDjarot <Victory Hand> <Victory Hand> untuk Umat Islam - https://kask.us/ioQK2  #ForumKaskus via #KASKUS
578,1,Ahok-Djarot,Haha..kerja nyata #AhokDjarot <Victory Hand> <Victory Hand>
579,1,Ahok-Djarot,Baju Seragam buat nyoblos sudah siap nih teman-teman... #pilkadadki #ahokdjarotâ¦ https://www.instagram.com/p/BS3xZkflwVZ/
580,1,Ahok-Djarot,#gue2 #kami2 #ahokdjarot #tetapahokdjarot #suarakankebenaran #weedbegoodtogether #katakitaig https://www.instagram.com/p/BS3mqF8lxNP/
581,1,Ahok-Djarot,"karena #AhokDjarot  <Victory Hand> <Victory Hand>  terbukti berkinerja bagus, bersih, anti korupsi & memperjuangkan keadilan"
582,1,Ahok-Djarot,Marilah Kemari (@ahokdjarot  <Victory Hand> <Victory Hand>  disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow
583,1,Ahok-Djarot,SAYA 2 <Victory Hand> #AHOKDJAROT #BA2JA (at Toba Dream)
584,1,Ahok-Djarot,Ahok-Djarot  <Victory Hand> <Victory Hand>  Meroket. #ahok #djarot #ahokdjarot #pilkada #election #pilkadadki2017 #gubernurâ¦ https://www.instagram.com/p/BS3diVJBTna/
585,1,Ahok-Djarot,INI! #Ahok #AhokDjarot
586,1,Ahok-Djarot,"Walaupun banyak cobaan yang menimpa pak ahok, mundur 1 langkah maju 1000 langkah untuk menjadikan jakarta lebih maju lagi <Trophy> #ahokdjarot"
587,1,Ahok-Djarot,#AhokDjarot <Victory Hand> <Victory Hand> 
588,1,Ahok-Djarot,jakarta tidak butuh gubernur yang pandai bermain kata2.. jakarta butuh gubernur yang bekerja nyata <Victory Hand> <Victory Hand>  #AhokDjarot
589,1,Ahok-Djarot,Siaran langsung pak Ahok  <grining face with smile eye>  #ahok #ahokdjarot https://www.instagram.com/p/BS3YHWsgAk7/
590,1,Ahok-Djarot,Ahok di Net Ahok di ini talkshow #AhokDjarot #JakartaPunyaSemua #temenahok #ahokdjarotmenang #JakartaKece
591,1,Ahok-Djarot,"benar deh ,ikhlas kok #ahokdjarot tidak jadi gubernur beliau sudah tujukkan cara berdemokrasi, dan jadi sosok pemimpin yang berintregitas"
592,1,Ahok-Djarot,"Kata babe pilih nomor 2 <Victory Hand> <Victory Hand> <Victory Hand> #ahokdjarot basukibtp @Kebagusan,pala Soang https://www.instagram.com/p/BS3SLRFgFVb/"
593,1,Ahok-Djarot,"#AhokDjarot hasil kerja nyata,hasil kerja sudah banyak yang terselesaikan, gak pakai janji2 lagi,tinggal meneruskan yang lain  <Victory Hand> <FOLDED HANDS> <Fire>"
594,1,Ahok-Djarot,Menjadi cerdas dan berpikir jernih #AhokDjarot #Putaran2Menang
595,1,Ahok-Djarot,#KawalC6CoblosNo2 kawal #AhokDjarot #Putaran2Menang <Victory Hand> <Victory Hand>
596,1,Ahok-Djarot,Cuma ahok jarot yang bisa membereskan jakarta karena tahu apa yang dilakukan <FOLDED HANDS> <FOLDED HANDS> .Bukan calon yang cuma ngayal sama jualan kipas.
597,1,Ahok-Djarot,Begini Program Ahok-Djarot <Victory Hand> <Victory Hand> Ajak Warga Bekerja Baca selengkapnya #Ahok #Ahokdjarot
598,1,Ahok-Djarot,#JakartaBersuriah ala ustad cang haris.. pilih #AhokDjarot <Victory Hand> jangan lupa No. 2 pilih yang islami asli berakhlaq dan sudah haji.. Haji Djarot
599,1,Ahok-Djarot,Di hari2 terakhir ini saya usul team pak @basuki_btp bergerak di #JAKARTATIMUR #AhokDjarot #Kami2 untuk sosialisasi ProgramKerja  <FOLDED HANDS> <FOLDED HANDS>
600,1,Ahok-Djarot,<lovered> Nama yang Indah <lovered> Nama masjid baru pemkot Jakarta MASJID RAYA KH HASYIM ASHARI. @nu_online @NahdlatulOelama #AhokDjarot
601,-1,Anies-Sandi,Lebih baik jadi dosen yang dibanggakan dari pada berharap jadi Gubernur dengan cara yang membohongi rakyat dan diri sendiri. #pilkadadki2017
602,-1,Anies-Sandi,Kalau saya sih malu ngakunya juga @aniesbaswedan ...
603,-1,Anies-Sandi,Kenapa pak @prabowo Berterimakasi pada #FPI setelah @aniesbaswedan @sandiuno Memenangkan #PilkadaDki2017 pengamat politik mana pengamat.
604,-1,Anies-Sandi,"Daftar rumah baru di jakarta yang DP nya 0-Rp Kalau gak terealisasi, kau tanggung janji kau di akhirat nanti,,, #pilkadaDKI2017 #pathdaily"
605,-1,Anies-Sandi,"Kalian dijanjikan ini itu sama calon gubenur baru. jangan lupa tagih janjinya, Jakarta butuh kerja nyata bukan sekedar janji #pilkada"
606,-1,Anies-Sandi,"Bagi yang precariat kayak aku ini, dp rumah 0% lumayan membantu. Jadi pasti aku tagih! #pilkadadki2017"
607,-1,Anies-Sandi,Harus menerima hasil ini dengan lapang dada. #PilkadaDKI2017
608,-1,Anies-Sandi,Sedih... Tetap Optimis ya Jakartaku #pilkadaDKI2017
609,-1,Anies-Sandi,Kalo gitu aku mau tagih program DP 0% dari Anies-Sandi #PilkadaDKI #pilkadadki2017
610,-1,Anies-Sandi,"Sabtu kerja&ngobrol tentang #pilkadaDKI,ternyata ketua RW di komplek rumah teman saya super maksa warga pilih Anies demi janji 3 Milyar"
611,-1,Anies-Sandi,Takut kalah jadi buruan bagi-bagi sembako. Kayanya lebih cocok jadi pegawai bulog kaleee. Colek @kpu_dki @KPU_RI @jokowi #PilkadaDKI2017
612,-1,Anies-Sandi,Jenazah ditolak.  Abis solat diusir. Yang dagang di usir. Agama jadi jualannya politik. Mantavvv jiwa Cara lu..  #pilkadadki2017 #pilkada
613,-1,Anies-Sandi,"Tapi lawan Ahok sekarang jelas tidak lebih baik, malah lebih buruk. Track record kurang, komitmen memberantas korupsi nihil. #PilkadaDKI2017"
614,-1,Anies-Sandi,"Mungkin maksud Anies, prostitusi dan perjudian di Kalijodo harus tertata rapih -> http://megapolitan.kompas.com/read/2017/04/15/19414861/ani"
615,-1,Anies-Sandi,"Ih serem, terus nanti bilangnya di pitenah...#Gue2 #BaDjaUntukJakarta #pilkadadki2017"
616,-1,Anies-Sandi,"Pak @aniesbaswedan sekarang kan lagi masa tenang, kok team sukses bapak masih kerja ya? Bagi2 bunga segala lagi #pilkadadki2017"
617,-1,Anies-Sandi,"Terlalu tidak bisa diaplikasikan, program2 paslon 3. Bahkan cenderung tidak bisa nyambung dalam bahasa teknisnya. Sangat prihatin"
618,-1,Anies-Sandi,semoga Allah SWT memberikan rahmat bagi yang mendzolimi sesama. #prihatin #pilkadadki2017
619,-1,Anies-Sandi,"Anis persis kayak orang jualan sabun wangi dipasar, kalau ngomong pinter tapi tidak pernah mandi"" #pilkadadki2017"
620,-1,Anies-Sandi,"Jika nanti punya pemimpin yang ingkar, jangan heran, karena pada tuhan pun manusia itu seringkali ingkar!! #pilkadadki2017"
621,-1,Anies-Sandi,Fasisme musuh demokrasi. @aniesbaswedan merangkul dua sekaligus: Islamisme & orang2 Orde Baru. #PilkadaDKI2017 #DebatFinalPilgubDKI
622,-1,Anies-Sandi,Bapak @basuki_btp Pemenang PILKADA 2017 @AhokDjarot BangunDki @AniesBaswedanID jangan STRES  kalau GATOT(gagal total)#pilkadadki2017
623,-1,Anies-Sandi,"Lagi2 bicaramu ngawur tanpa fakta, jangan asal ngomong @aniesbaswedan @sandiuno @basuki_btp @RoryAsyari #pilkadadki2017 #debatpilkadadki"
624,-1,Anies-Sandi,Pilkada telah ditutup dengan Debat (kusir) yang kusut kualitasnya. Debat terparah. #debatfinalpilkadadki #pilkadadki2017 #AhokDjarotDiRosi
625,-1,Anies-Sandi,"Baru kali ini kau terlihat arogan pak Anies, saya menjadi tidak yakin untuk memilihmu #pilkadadki2017"
626,-1,Anies-Sandi,"Setelah KO di beberapa Polling, kini mereka goreng soal KPUD tidak netral, kamvreetttt.... #pilkadadki2017 #debatfinalpilkadadki #OkeOce"
627,-1,Anies-Sandi,"program asal ngomong begini jadinya, pemotongan warga #pilkadadki2017 #pilkadadkijakarta2017 #asalngomomg"
628,-1,Anies-Sandi,"Waaaah ternyata dia sudah sadar, kalo selama ini salah pilih #BasukiDjarot @ahok_btp @AhokDjarot #pilkadadkijakarta2017 #PILKADADKI2017"
629,-1,Anies-Sandi,Belajar mulai dari yang sederhana: Kursi dipakai untuk duduk. Tapi sejak kapan meja jadi tempat duduk? Pantas aja jadi Mendikbud dipecat!
630,-1,Anies-Sandi,"Lho, Lagu Anies-Sandi Menjiplak Nyanyian Yahudi? http://m.jpnn.com/news/lho-lagu-anies-sandi-menjiplak-nyanyian-yahudi  #HashemMelech"
631,-1,Anies-Sandi,Didiklah orang muda dengan akhlak dan integritas. Bukan ambisi kotor dan fitnah. Jangan omong doang. #pilkadadki2017
632,-1,Anies-Sandi,#PilkadaDKI2017 Anies Dipolisikan karena Sebut #Ahok-Djarot Gusur 300 Titik di DKI http://detik.id/6Lraph
633,-1,Anies-Sandi,Siapa menebar FITNAH dia akan menuai KALAH #pilkadadki2017
634,-1,Anies-Sandi,Pemimpin yang Tegas ataukah Pemimpi yang Tega #PilkadaDKI2017
635,-1,Anies-Sandi,"Lah, Ini Malah Ada Pelatihan OK-OCE Sabun Al-Maidah http://m.jpnn.com/news/lah-ini-malah-ada-pelatihan-ok-oce-sabun-al-maidah  #Pilka"
636,-1,Anies-Sandi,Jangan kotori Lagi Balai Kota dengan Karangan Bunga http://obsessionnews.com @habiburokhman #AhokDjarot #Ahok #Anies #AniesSandi #MayDay2017
637,-1,Anies-Sandi,Bukan timses #AniesSandi
638,-1,Anies-Sandi,cara kampanye #Anies membuat Menteri agama mengeluarkan peraturan larangan kampanye di rumah ibadah. sdh jelas #AniesSandi menang karna SARA
639,-1,Anies-Sandi,"Haha #AniesSandi kuoata saya banyak pak, pakai #telkomsel emang situ beliin saya pulsa atau beliin saya kuota"
640,-1,Anies-Sandi,"Perayaan kemenangan #AniesSandi, tidak pakai papan kembang, tapi pakai kambiang Ã¢â¬â merasa bersyukur di Abunawas... http://fb.me/89nIV8t2r"
641,-1,Anies-Sandi,Surat kocak Untuk Anies ... #indoharian #aniessandi #gubernurpilihan #gagalmoveone #suratrakyat #AniesSandiGubernurKita #gubernurdki
642,-1,Anies-Sandi,"Bikin Macet, Warga Kelapa Gading Harap Proyek Tidak Mangkrak https://goo.gl/nlm8Xl  #AniesSandi #KelapaGading"
643,-1,Anies-Sandi,#Pesta #Kembang dan #Lemper #Ayam http://obsessionnews.com #Ahok #AhokDjarot #Anies #AniesSandi #AniesSandiGubernurKita #PilkadaDKI #Jakarta
644,-1,Anies-Sandi,Anies-Sandi Dinilai Loyo sehingga Berpotensi Dikangkangi Ormas Garis Keras http://bit.ly/2p3jbgb  #AniesSandi
645,-1,Anies-Sandi,"Kalo cari suami tuh cari aja team keamanan #aniessandi.. Kotak aja djagain, apalagi kamu"
646,-1,Anies-Sandi,Dua Program Ahok yang akan Dibatalkan Anies Anies-Sandi Ahok Djarot #GubernurJakarta #AniesSandi #Ahok
647,-1,Anies-Sandi,#Ahok Sang Pemimpin #Bajingan Tumbang di #PilkadaDK2017  http://obsessionnews.com #AyoPenjarakanAhok #AniesSandi #aniessandimenang
648,-1,Anies-Sandi,#ILCMerajutJakartaKembali Semoga bikin damai.. #AhokForBali1 Ada apa yaa... Kecikampek aja brow ada rumah #dp0 kayak programnya #aniessandi
649,-1,Anies-Sandi,"walupun bukan orangJakarta, saya juga tidak pernah menyesal dan rugi dukung #AniesSandi Ayo kapan lagi bagi2 uang&sembako non pilkada??pret"
650,-1,Anies-Sandi,Trus menyalahkan #AniesSandi .... sebuah sikap tak paham aturan. Gubernur sekarang siapa? @basuki_btp
651,-1,Anies-Sandi,Program Anies-Sandi Dianggap Menyulitkan https://goo.gl/2ADg8E  #AniesSandi #KelapaGading
652,-1,Anies-Sandi,Blunder sekali Pak @jokowi jika benar menteri dari PAN akan DITENDANG gara-gara dukung #AniesSandi & isu #AhokPenistaAgama masuk kabinet
653,-1,Anies-Sandi,"Pendukung #AniesSandi Tim #ASBAK Siap Melakukan SEGALANYA.. ""MENEBAR FITNAH"" sana sini Demi kemenangan Anies.."
654,-1,Anies-Sandi,sedikit pun kami tidak pernah #AniesSandi menjanjikan rumah DP 0% itu berbentuk #Rusun yang kami tau rumah berbentuk horisontal #SaveDP0%
655,-1,Anies-Sandi,Sistem Amankan APBD oleh Ahok yang sudah berjalan ini jangan dihilangkan ya #AniesSandi Karena PASTI ada sesuatu jka di utak utik
656,-1,Anies-Sandi,Ini bukan janji #AniesSandi lho! Tapi janjinya mas @jokowi. Mohon kawal terus.
657,-1,Anies-Sandi,#Anies #Baswedan Penganut #Islam #Radikal atau #Moderat? http://obsessionnews.com
658,-1,Anies-Sandi,#aniessandi 1 periode saja.
659,-1,Anies-Sandi,@MarissaAnita kamu gunakan sebutan EKSTRIMIS kepada tim #AniesSandi itu persis sama dengan PENJAJAH BELANDA perang melawan mereka!
660,-1,Anies-Sandi,"Mungkin, situs http://fitnahlagi.com  masih perlu dipertahankan, selama #AniesSandi belum dilantik. Untuk counter hoax. Cc: @JktMajuBersama"
661,-1,Anies-Sandi,Kapan nih om @ruhutsitompul potong telinga #AniesSandiDKI1 #AniesSandi #islam @ILC_tvOnenews @aniesbaswedan
662,-1,Anies-Sandi,"#AniesSandi mampu beretorika sangat indah, DP0% TERNYATA BAYAR 6 BULAN PERTAMA DNG CICILAN LUMAYAN, DAN ITU RUMAH SUSUN,"
663,-1,Anies-Sandi,"Anies-Sandi Pimpin Ibu Kota, FPI akan Semakin Bertaring http://bit.ly/2p1mdBW  #PilkadaDKI #AniesSandi #FPI"
664,-1,Anies-Sandi,"Sudah Curang, Kalah, itulah kekalahan yang sangat menyakitkan, Tidak bermartabat dan memalukan #politiksembako #pilkadajakarta #AniesSandi"
665,-1,Anies-Sandi,"DP 0 persen ternyata beda dengan DP 0 rupiah, #AniesSandi #QEREN. lha bukannya sama2 0 ?lha 0 persen dari 350jt kan 0 rupiah ?atau beda ?"
666,-1,Anies-Sandi,Hanya okee oce #okeoce solusi nya Cuma itu saja
667,-1,Anies-Sandi,Mendapat surga itu tidak semudah tinggal nyoblos #AniesSandi #justsaying
668,-1,Anies-Sandi,"Kadang lucu, milih #AniesSandi aja kagak tapi nagih minta rumah DP0% situ pada sehat dan waras??"
669,-1,Anies-Sandi,Kasihan katanya anti reklamasi tapi kok diteruskan? Ayo dapat berapa uang bapak2 gub & wagub baru jkt? #aniessandi #bullshit #freak
670,-1,Anies-Sandi,Saran untuk #AniesSandi merealisir Transportasi terintegrasi Tiket Rp.5000 seyogianya dibicarakan dengan @PT_TransJakarta & ORGANDA & MTI
671,-1,Anies-Sandi,Menyambut kemenangan #aniessandi bbrp Alumni212 mencukur rambut ramai2 sambil bersolawat DuhÃ¢â¬Â¦
672,-1,Anies-Sandi,"yang penting janji2 rmh dp 0% n bantuan modal cepat cairkan. Kalo bohong, asset2 #AniesSandi hrs dijual untuk rakyat sesuai komitmen"
673,-1,Anies-Sandi,"Prabowo: Terima Kasih, Habib Rizieq https://kumparan.com #PilkadaDKI #AniesSandi #TerimaKasihUlama #TerimaKasihHabib #AllahuAkbar"
674,-1,Anies-Sandi,"Apa cuma Gue disini yang ngerasa banyak omong kosong dari sebelah pihak?, Gak terima kalah? Atau gak terima #AniesSandi menang? #PilkadaDKI"
675,-1,Anies-Sandi,AKU titip JAYAKARTA @salimafillah #aniessandi
676,-1,Anies-Sandi,Yang potong payudara/susu jika #AniesSandi menang kira2 gmana ini hahah . Hitz skali wkwkwk pak @basuki_btp ?
677,-1,Anies-Sandi,Prabowo Subianto sebut Amin Rais sebagai Ayatollah Indonesia & Aburizal Bakrie sebagai mentor & arsitek pemenangan #AniesSandi #PilkadaDKI
678,-1,Anies-Sandi,Kasus #AhokPenistaAgama bukan urusan timses #AniesSandi tapi urusan umat Islam sedunia & aparat penegak hukum Indonesia. #PenjarakanAhok!
679,-1,Anies-Sandi,"#AniesSandi menang, pendukungnya puji syukur,#AhokDjarot kalah, pendukungnya nangis.Gak kbayang kalo Anies kalah, apa ada aksi2 & demo lagi?"
680,-1,Anies-Sandi,"Bismillah beli rumah DP 0%, awas aja program ga jadi jalan #GubernurBaru #aniessandi"
681,-1,Anies-Sandi,Kita mencari PELAYAN MASYARAKAT bukan PEMENANG PILKADA. #AhokDjarot #AniesSandi
682,-1,Anies-Sandi,"Heran baca berita @liputan6dotcom berita #AniesSandi negatif terus, pantes portal beritanya sepi melempem. Payah!"
683,-1,Anies-Sandi,"#AniesSandi berpihak atau tidak, adil atau tidak, bisa dilihat kok nanti dari titik2 Iklan di DKI. Di dominasi media @Hary_Tanoe atau tidak!"
684,-1,Anies-Sandi,Andai saja ahok muslim pasti menang.. #pilkadaDKI #AhokDjarot #AniesSandi
685,-1,Anies-Sandi,Ente Kafirun nantangin laskar #AniesSandi ??! Kite cari ente !! #JakartaBersyariah https://twitter.com
686,-1,Anies-Sandi,"BIADAB !!! Kelakuan Kelompok Pendukung #AniesSandi Melebihi ""PENJAJAH"" & Terbukti Melampaui Kemampuan IBLIS #GueCintaNKRI #MasjidUntukSemua"
687,-1,Anies-Sandi,kelakuan busuk lalu beri alasan busuk. sekarang lempar tai sembunyi tangan lalu nunjuk yang lain. MEMALUKAN klakuan pendukung #AniesSandi
688,-1,Anies-Sandi,kasian.. masjid dijadikan alat tempat balas dendam.. takbir dilontarkan untuk memuaskan kebencian.. benar2 PARAH pendukung #AniesSandi
689,-1,Anies-Sandi,Sangat Buruknya Klakuan Pndukung #AniesSandi Stelah Ceramah Politik di Masjid Lanjut Takbir Pengusiran Djarot dri Masjid
690,-1,Anies-Sandi,Kuota @aagym lagi abis makanya tidak mengikuti berita @Warta_MUI @mata #indonesia #pilkadaDKI #AniesSandi #voteahok #ahokdjarot
691,-1,Anies-Sandi,Akun @CangHaris akun provokator & bukan bagian dari timses #AniesSandi. Timeline @CangHaris lebih mencirikan akun Ahokers. Waspadalah!
692,-1,Anies-Sandi,#aniessandi #bhinekatunggalika #isusara Kubu Anies-Sandi Serukan Stop Politisasi Kebhinekaan http://dlvr.it/NtcTLN
693,-1,Anies-Sandi,#SyuhadaTPS siap Kawal !! Kami siap Mati kawal kemenangan #AniesSandi ! #AniesKalahMuslimMarah !!
694,-1,Anies-Sandi,FITNAH !!! Akun #HoaxerPanik #HoaxerKepanasan sebentar lagi #AniesSandi menang !
695,-1,Anies-Sandi,"Mobil mobil yang kena macet ke arah Mall Taman Anggrek , tempelin stiker ! Tanya sopirnya pilih #AniesSandi ato bukan !!"
696,-1,Anies-Sandi,"Hari ini bhineka tunggal ika tidak akan berlaku, karena kita di hdapkan dengan pilihan yang berbeda. #aniessandi #StopPolitisasiBhinneka"
697,-1,Anies-Sandi,Tadinya saya suka baca @okezonenews tapi  isinya terlalu memihak #AniesSandi sebaiknya media bersikap #netral betul tidak #BasukiDjarot ?
698,-1,Anies-Sandi,Bagian 1 .. Bukti Radikalis Pendukung Teroris Di Belakang @AniesBaswedan #AniesSandi #AhokDjarot #MencariPemimpin
699,-1,Anies-Sandi,"Cuma kota Jakarta, PKS di Papua malah berkoalisi dukung gubernur Kristen #AniesSandi #SandiUnoCabul"
700,-1,Anies-Sandi,"tulisan @fahiraidris ini misalnya. dia mencoba membranding #aniessandi yang pluralis, tapi konseptualnya absurd banget."
701,-1,Anies-Sandi,Ahok menistakan agama untuk menang pilkada - Logika timses @aniesbaswedan #MataNajwaDebatJakarta #salambersama #okeoce
702,-1,Anies-Sandi,"Yang lain mabuk miras sama mabok kecubung, lha aku mabuk #OKEOCE"
703,-1,Anies-Sandi,Jangan jiplak Program #OKEOCE hasil bikinan pendukung penista agama
704,-1,Anies-Sandi,"garansi nya global kak, refurbish, garansi bank #okeoce 3hari kalau cacat produksi boleh tukar (jadi ingin berkata kasar)"
705,-1,Anies-Sandi,"Munafik, katanya tidak boleh jualan agama, tapi paling frontal bawa agama, sabar min @Gerindra yang penting #OkeOce"
706,-1,Anies-Sandi,karangan bunganya buat pak ahok-djarot doang nih? buat anis-sandi mana? <grining face with smile eye>
707,-1,Anies-Sandi,Apa yang dilakukan anies sandi setelah menang pilkada DKI? mungkin lagi blusukan memakai heli ke ujung kulon atau papua <grining face with smile eye>
708,-1,Anies-Sandi,"Yang lucunya di Pilkada DKI adalah Ahok-Djarot yang kalah, justru mendapatkan Simpati dari Masyarakat dibandingkan kemenangan Anies-Sandi"
709,-1,Anies-Sandi,"Kalo Ahok kalah, Anies-Sandi menang? Paling juga Jakarta akan seperti dulu lagi, saling rukun, koruptornya <grining face with smile eye> <grining face with smile eye> <Lying Face> <Lying Face> #PilkadaDKI"
710,-1,Anies-Sandi,"Berita Badja: Rencana Ahok jika menang atau kalah, Berita Anies-Sandi: hanya kecurangan besar yang bisa mengalahkn kami #pilkadaDKI"
711,-1,Anies-Sandi,ANIES SANDI Kalah di Debat Final Pilkada DKI https://goo.gl/eEwlma  via @KaskusTV
712,-1,Anies-Sandi,"Jadi kalo kalah, pasti badja berbuat curang? Picik <Grimacing Face>  Prabowo Sebut Anies-Sandi Akan Menang Pilkada DKI jika Tidak Dicurangi"
713,-1,Anies-Sandi,Kenapa waktu kampanye Sandi malah ke Cianjur? Anies minta dukungan Aher? Hhmm.. Jabar siap2 dilanda Anies-Sandi 2018 <Zipper-Mouth Face> Siap2 kalah Pilkada
714,-1,Anies-Sandi,Pilkada kok panitianya banyak pakai kaos salam bersama. Mereka panitia apa tim pemenangan Anies-Sandi? Sudah main licik aja masih kalah
715,-1,Anies-Sandi,"Setelah AHY kalah di pilkada DKI putaran 1, menuju putaran 2 ini Anies-Sandi yang bakal diserang habis-habisan oleh buzzer2 ahox."
